attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,0,1,1,0,0,0,0,0,0,0,-0.6153942662021781,-1.6094986352788734,3474,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3475,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3476,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3477,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3478,1
0,0,0,1,1,0,0,1,0,0,0,0,-0.6153942662021781,1.6094986352788734,3479,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,5.809483127522302,3480,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0,3481,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,5.809483127522302,3482,1
0,0,0,1,1,0,0,1,0,0,0,0,0.6153942662021781,0.6153942662021781,3483,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,3484,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.6153942662021781,3485,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3486,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3487,1
0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,3488,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,1.6094986352788734,3489,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.6153942662021781,3490,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.6094986352788734,3491,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.6153942662021781,3492,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.6153942662021781,3493,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3494,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.6094986352788734,3495,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3496,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3497,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3498,1
0,0,0,1,1,0,0,0,0,0,0,0,-1.6094986352788734,0.0,3499,1
0,0,0,1,1,0,0,1,0,0,0,0,-3.2153691330919005,5.809483127522302,3500,1
0,0,0,1,1,0,0,1,0,0,0,0,-0.6153942662021781,3.2153691330919005,3501,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3502,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3503,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3504,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3505,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3506,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3507,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3508,1
0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3509,1
0,0,0,1,1,0,0,1,0,0,0,0,0.6153942662021781,1.6094986352788734,3510,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3511,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.6153942662021781,3512,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3513,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3514,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3515,1
0,0,0,1,1,0,0,0,0,0,0,0,0.6153942662021781,3.2153691330919005,3516,1
0,0,0,0,1,0,0,0,0,0,0,0,0.6153942662021781,5.809483127522302,3517,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,5.809483127522302,3518,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,5.809483127522302,3519,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2153691330919005,3520,1
0,0,0,1,1,0,0,1,0,0,0,0,-0.6153942662021781,0.6153942662021781,3521,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3522,1
0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,3523,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3524,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3525,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3526,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3527,1
0,0,1,0,1,0,0,0,0,0,0,0,-1.6094986352788734,-5.809483127522302,3528,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,-5.809483127522302,3529,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3530,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3531,1
0,0,1,0,1,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,3532,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3533,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3534,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3535,1
0,0,1,0,0,0,0,0,0,0,0,0,-1.6094986352788734,0.0,3536,1
0,0,1,1,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,3537,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3538,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3539,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3540,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3541,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3542,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3543,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3544,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3545,1
0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,3546,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3547,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3548,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3549,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3550,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3551,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3552,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3553,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3554,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3555,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3556,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3557,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3558,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3559,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3560,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3561,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3562,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3563,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3564,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3565,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3566,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3567,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3568,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3569,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3570,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3571,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3572,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3573,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3574,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3575,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3576,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3577,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3578,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3579,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3580,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3581,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3582,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3583,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3584,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3585,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3586,1
0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,3587,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3588,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3589,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3590,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3591,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3592,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3593,1
0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,3594,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3595,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3596,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3597,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3598,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3599,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3600,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3601,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3602,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3603,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3604,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3605,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3606,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3607,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3608,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3609,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3610,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3611,1
0,1,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-10.0,3612,1
0,0,1,0,0,0,0,0,0,0,0,0,-1.6094986352788734,-10.0,3613,1
0,1,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,-10.0,3614,1
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-5.809483127522302,3615,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3616,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3617,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3618,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3619,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3620,1
0,0,1,0,1,0,0,0,0,0,0,0,5.809483127522302,1.6094986352788734,3621,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,3622,1
0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,3623,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3624,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3625,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3626,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3627,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3628,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3629,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3630,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3631,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3632,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,3633,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3634,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3635,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,3636,1
0,0,1,1,1,0,0,0,0,0,0,0,-0.6153942662021781,3.2153691330919005,3637,1
0,0,1,1,1,0,0,0,0,0,0,0,0.0,3.2153691330919005,3638,1
0,0,0,1,1,0,0,1,0,0,0,0,-10.0,10.0,3639,1
0,0,1,1,0,0,0,0,0,0,0,0,-10.0,3.2153691330919005,3640,1
0,0,1,1,0,1,0,0,0,0,0,0,-10.0,1.6094986352788734,3641,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,-0.6153942662021781,3642,1
0,0,0,0,0,1,0,0,0,0,0,0,-5.809483127522302,-3.2153691330919005,3643,1
1,0,0,0,0,0,0,0,0,0,0,0,-10.0,-10.0,3644,1
0,0,0,0,0,0,0,0,0,0,0,0,-5.809483127522302,-5.809483127522302,3645,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3646,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3647,1
0,0,0,0,0,0,0,0,0,0,0,0,-5.809483127522302,5.809483127522302,3648,1
0,0,0,0,0,0,0,0,0,0,0,0,-10.0,10.0,3649,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,5.809483127522302,3650,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3651,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3652,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3653,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3654,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3655,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3656,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,0.0,3657,1
0,0,0,0,0,0,0,0,0,0,0,0,1.6094986352788734,-0.6153942662021781,3658,1
1,0,1,0,0,0,0,0,0,0,0,0,10.0,-0.6153942662021781,3659,1
1,0,1,0,0,0,0,0,0,0,0,0,10.0,3.2153691330919005,3660,1
1,0,0,0,0,0,0,0,0,0,0,0,10.0,-10.0,3661,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,-10.0,3662,1
0,0,0,0,0,0,0,0,0,0,0,0,10.0,-10.0,3663,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,-3.2153691330919005,3664,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,3665,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,3666,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,3667,1
0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,3668,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3669,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3670,1
0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,3671,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3672,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3673,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3674,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3675,1
0,0,0,0,1,0,0,0,0,0,0,0,10.0,1.6094986352788734,3676,1
0,0,1,0,0,0,0,0,0,0,0,0,10.0,10.0,3677,1
0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,3678,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.0,3679,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,-5.809483127522302,3680,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3681,1
0,0,1,0,0,0,0,0,0,0,0,0,-1.6094986352788734,-0.6153942662021781,3682,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,3683,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3684,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3685,1
0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3686,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3687,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3688,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3689,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3690,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3691,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3692,1
0,0,0,1,0,0,0,0,0,0,0,0,-1.6094986352788734,0.0,3693,1
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,3694,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3695,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3696,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3697,1
0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,3698,1
0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3699,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3700,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,3701,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3702,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3703,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3704,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3705,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3706,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3707,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3708,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3709,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3710,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3711,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3712,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3713,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3714,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3715,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3716,1
0,0,1,0,0,0,0,1,0,0,0,0,-3.2153691330919005,1.6094986352788734,3717,1
0,0,1,0,0,0,0,1,0,0,0,0,-5.809483127522302,5.809483127522302,3718,1
0,0,1,0,0,0,0,1,0,0,0,0,-1.6094986352788734,1.6094986352788734,3719,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3720,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3721,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3722,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3723,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3724,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3725,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3726,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3727,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3728,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3729,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3730,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3731,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3732,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,3733,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3734,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3735,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3736,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3737,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3738,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3739,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3740,1
0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,3741,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3742,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3743,1
0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,3744,1
1,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,3.2153691330919005,3745,1
0,0,1,0,0,0,0,1,0,0,0,0,-1.6094986352788734,3.2153691330919005,3746,1
0,0,1,0,1,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,3747,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3748,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3749,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3750,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3751,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,3752,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3753,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3754,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3755,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3756,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3757,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3758,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3759,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3760,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3761,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3762,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3763,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3764,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-10.0,3765,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10.0,3766,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3767,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3768,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3769,1
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,3770,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3771,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3772,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3773,1
0,0,0,0,0,0,0,0,0,0,0,0,-1.6094986352788734,-10.0,3774,1
0,0,1,0,0,0,0,0,0,0,0,0,-3.2153691330919005,-10.0,3775,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-3.2153691330919005,3776,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3777,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10.0,3778,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-10.0,3779,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,3780,1
0,0,0,0,1,0,0,0,0,0,0,0,-1.6094986352788734,10.0,3781,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3782,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3783,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3784,1
0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3785,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3786,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-10.0,3787,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10.0,3788,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-5.809483127522302,3789,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3790,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3791,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3792,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3793,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3794,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3795,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3796,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3797,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3798,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,3799,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,5.809483127522302,3800,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0,3801,1
0,0,0,0,0,1,0,0,0,0,0,0,-0.6153942662021781,5.809483127522302,3802,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3803,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,-5.809483127522302,3804,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-3.2153691330919005,3805,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5.809483127522302,3806,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,-10.0,3807,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3808,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3809,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3810,1
0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3811,1
0,0,0,0,1,0,0,0,0,0,0,0,0.6153942662021781,0.0,3812,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3813,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,10.0,3814,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,10.0,3815,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,3816,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3817,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,3818,1
0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,3819,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3820,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3821,1
0,0,1,1,0,0,0,0,0,0,0,0,0.6153942662021781,-10.0,3822,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-10.0,3823,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-10.0,3824,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3825,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3826,1
